"2019/07/30","UCXCknrYDQ2VlVxBnRWBnEFg","395440","0","298105165"
"2019/07/22","UCXCknrYDQ2VlVxBnRWBnEFg","394789","0","297118073"
"2019/07/14","UCXCknrYDQ2VlVxBnRWBnEFg","394484","0","296314204"
"2019/07/06","UCXCknrYDQ2VlVxBnRWBnEFg","394426","0","295752090"
"2019/06/28","UCXCknrYDQ2VlVxBnRWBnEFg","393914","0","294988808"
"2019/06/20","UCXCknrYDQ2VlVxBnRWBnEFg","392303","0","293924799"
"2019/06/12","UCXCknrYDQ2VlVxBnRWBnEFg","391369","0","293110650"
"2019/06/04","UCXCknrYDQ2VlVxBnRWBnEFg","390193","0","292088440"
"2019/05/27","UCXCknrYDQ2VlVxBnRWBnEFg","389660","0","291092125"
"2019/05/19","UCXCknrYDQ2VlVxBnRWBnEFg","388692","0","290055387"
"2019/05/11","UCXCknrYDQ2VlVxBnRWBnEFg","387499","0","288989295"
